###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58660.379946  20.519  2.317    22   52 o  0   0.77 236.97569  44.65204  7753.18  2866.87 2.15 1.95  39.1 -0.425 17.63 18.69 02a58660o0306o
58660.439592  24.815 37.000     0   16 o  0   0.82 236.97569  44.65204  7761.49  2744.76 2.32 2.03  42.6 -0.442 19.25 20.58 02a58660o0331o
58662.400773 -25.476 51.000    -0   12 o  0   1.01 236.97569  44.65204  3748.33  2063.71 3.47 3.02 -15.5 -0.418 19.46 21.44 01a58662o0037o
58662.404036  20.990  0.944    15   14 o  0   0.90 236.97569  44.65204  3768.20  2102.27 3.80 3.24 -18.5 -0.403 19.38 21.40 01a58662o0044o
58662.410135  24.279 18.000     1   13 o  0   1.12 236.97569  44.65204  3711.49  2025.18 3.50 3.03 -16.6 -0.415 19.41 21.36 01a58662o0057o
58662.420384 -20.997  0.852   -14   12 o  0   1.26 236.97569  44.65204  3697.31  2140.93 3.50 3.05 -16.3 -0.415 19.40 21.34 01a58662o0079o
58664.410461  23.370  4.500     2    7 c  0   0.96 236.97569  44.65204  7708.64  2822.57 2.43 2.29  62.3 -0.397 19.86 21.96 02a58664o0371c
58664.413358  21.867  1.143     6    7 c  0   1.12 236.97569  44.65204  7688.91  2784.04 2.41 2.29  57.8 -0.398 19.88 21.96 02a58664o0377c
58664.418969  24.467 10.400     1    6 c  0   1.21 236.97569  44.65204  7748.15  2863.19 2.44 2.31  54.7 -0.397 19.85 21.93 02a58664o0389c
58664.429628 -22.028  1.348    -6    8 c  0   0.87 236.97569  44.65204  7760.26  2745.38 2.47 2.34  59.4 -0.394 19.85 21.92 02a58664o0411c
58666.462933  21.128  1.030    13   13 o  0   0.94 236.97569  44.65204  2426.70  6406.98 3.00 2.82 -12.2 -0.437 19.29 20.95 01a58666o0080o
58666.470850 -20.214  0.396   -30   12 o  0   1.18 236.97569  44.65204  2463.87  6468.56 3.06 2.84 -11.0 -0.432 19.29 21.00 01a58666o0086o
58666.486742  20.941  0.875    15   13 o  0   1.09 236.97569  44.65204  2442.37  6432.54 3.13 2.93 -13.7 -0.424 19.22 20.89 01a58666o0098o
58666.515017 -21.324  1.426   -11   15 o  0   0.91 236.97569  44.65204  2507.18  6612.95 3.27 2.98 -10.0 -0.419 19.16 20.86 01a58666o0119o
58668.311423  21.828  1.241     7    8 c  0   1.19 236.97569  44.65204  3414.35  4177.03 2.51 2.36  40.7 -0.406 19.71 21.75 02a58668o0156c
58668.314907  22.375  2.212     4    9 c  0   0.95 236.97569  44.65204  7178.80  6373.44 2.49 2.35  41.4 -0.395 19.79 21.75 02a58668o0163c
58668.321071 -22.782  2.087    -3    6 c  0   2.67 236.97569  44.65204  7231.79  6446.01 2.53 2.31  42.1 -0.399 19.84 21.75 02a58668o0176c
58668.331244 -24.017 10.571    -1   10 c  0   0.76 236.97569  44.65204  7247.26  6332.67 2.59 2.39  47.5 -0.395 19.78 21.79 02a58668o0197c
58672.348972  20.614  0.595    21   12 o  0   1.14 236.97569  44.65204  8502.77  2090.34 3.66 3.32  -9.2 -0.387 19.35 21.30 01a58672o0239o
58672.352683 -22.033  2.348    -6   13 o  0   1.11 236.97569  44.65204  8525.48  2143.23 3.64 3.11 -12.4 -0.386 19.36 21.28 01a58672o0247o
58672.358831  21.235  1.182    12   14 o  0   0.97 236.97569  44.65204  8474.69  2092.82 3.73 3.31 -14.1 -0.382 19.29 21.25 01a58672o0260o
58672.369007  20.802  0.828    17   14 o  0   1.31 236.97569  44.65204  8463.85  2249.13 3.90 3.58 -10.2 -0.383 19.21 21.25 01a58672o0281o
58675.354689 -20.371  0.680   -26   18 o  0   0.92 236.97569  44.65204  9534.16  2050.10 3.22 2.97 -22.1 -0.420 19.10 20.35 01a58675o0152o
58675.357917  23.384 10.375     2   17 o  0   1.04 236.97569  44.65204  9554.84  2088.30 3.18 2.87 -20.0 -0.427 19.09 20.33 01a58675o0159o
58675.364420  20.292  0.538    28   15 o  0   1.48 236.97569  44.65204  9498.10  2014.83 3.26 2.98 -22.2 -0.417 19.08 20.30 01a58675o0173o
58675.375084 -20.978  1.014   -15   15 o  0   1.80 236.97569  44.65204  9481.67  2133.46 3.12 2.90 -33.5 -0.433 19.06 20.24 01a58675o0196o
58676.330694 -23.982 17.375    -1   16 o  0   0.79 236.97569  44.65204  3745.65  2519.81 2.31 2.16 -52.3 -0.427 19.19 20.13 02a58676o0198o
58676.333585 -20.832  0.726   -17   12 o  0   1.58 236.97569  44.65204  3725.03  2479.27 2.39 2.28 -54.4 -0.419 19.14 20.09 02a58676o0204o
58676.338249  20.740  0.735    18   14 o  0   1.18 236.97569  44.65204  3785.08  2559.87 2.14 1.93 -52.0 -0.442 19.25 20.11 02a58676o0214o
58678.323386  20.617  1.036    21   21 o  0   1.17 236.97569  44.65204  9534.95  2047.35 3.64 3.15  -6.5 -0.389 18.88 20.10 01a58678o0100o
58678.326648  23.077 10.556     2   22 o  0   0.88 236.97569  44.65204  9554.80  2085.07 3.47 3.15 -15.6 -0.397 18.88 20.09 01a58678o0107o
58678.331761 -20.554  1.100   -22   24 o  0   1.03 236.97569  44.65204  9497.32  2010.33 3.80 3.39 -12.8 -0.373 18.78 20.08 01a58678o0118o
58678.345632 -23.700 16.600    -1   20 o  0   1.35 236.97569  44.65204  9481.86  2129.46 3.58 3.13 -10.6 -0.391 18.86 20.03 01a58678o0148o
58680.328390 -21.965  3.061    -6   18 o  0   0.87 236.97569  44.65204  3741.38  2523.52 1.95 1.91  11.6 -0.474 19.07 19.51 02a58680o0199o
58680.332052  20.340  0.637    26   17 o  0   0.88 236.97569  44.65204  3721.91  2484.42 2.01 1.96  24.5 -0.457 18.97 19.50 02a58680o0207o
58680.338176  21.765  2.524     7   18 o  0   0.74 236.97569  44.65204  3779.00  2560.73 1.97 1.84  34.2 -0.480 19.05 19.50 02a58680o0220o
58680.348787 -20.238  0.464   -29   14 o  0   1.60 236.97569  44.65204  3798.03  2443.63 1.97 1.85  31.0 -0.463 18.98 19.48 02a58680o0242o
58682.248143 -20.380  0.755   -26   19 o  0   1.15 236.97569  44.65204  1336.96  4861.47 3.05 2.69 -17.6 -0.444 18.81 19.87 01a58682o0036o
58682.252015  20.722  0.945    19   18 o  0   0.71 236.97569  44.65204  1314.61  4825.62 2.86 2.59 -12.6 -0.469 19.09 20.32 01a58682o0044o
58682.257246 -21.543  1.902    -9   17 o  0   1.09 236.97569  44.65204  9159.67  5631.71 3.55 2.81   0.0 -0.398 19.04 20.43 01a58682o0055o
58682.269892 -20.969  1.043   -15   16 o  0   1.20 236.97569  44.65204  9145.12  5747.33 3.52 2.78  -1.5 -0.404 18.98 20.36 01a58682o0082o
58684.328706  20.079  0.395    34   13 o  0   0.96 236.97569  44.65204   643.98   140.16 2.93 1.87 -56.0 -0.445 19.41 20.38 02a58684o0180o
58684.331489  21.232  1.261    12   15 o  0   1.04 236.97569  44.65204   622.73   104.32 2.97 1.82 -56.1 -0.434 19.42 20.34 02a58684o0186o
58684.336195  21.234  1.213    12   14 o  0   0.95 236.97569  44.65204   684.36   177.67 2.83 1.86 -56.2 -0.432 19.41 20.29 02a58684o0196o
58684.343058  20.564  0.662    22   14 o  0   0.93 236.97569  44.65204  4361.38 10278.05 2.58 1.82 -52.2 -0.409 19.42 20.30 02a58684o0210o
58684.346349  21.313  1.243    11   14 o  0   1.29 236.97569  44.65204  4343.66 10240.66 2.47 1.85 -53.8 -0.416 19.41 20.27 02a58684o0217o
58684.347264  20.563  0.902    22   20 o  0   0.80 236.97569  44.65204   705.18    59.19 2.84 1.87 -51.6 -0.438 19.34 20.19 02a58684o0219o
58684.351992  21.599  1.689     8   14 o  0   1.45 236.97569  44.65204  4397.79 10317.63 2.59 1.88 -50.3 -0.413 19.37 20.24 02a58684o0229o
58684.363146 -21.790  2.017    -7   14 o  0   1.17 236.97569  44.65204  4413.75 10206.25 2.53 2.03 -50.0 -0.404 19.28 20.16 02a58684o0252o
58688.317057 -23.461  5.385    -2    8 o  0   0.99 236.97569  44.65204   646.76   143.58 2.60 1.87 -52.3 -0.449 19.80 21.46 02a58688o0175o
58688.317514 -22.608  2.938    -3   10 o  0   0.94 236.97569  44.65204  4365.03 10280.20 2.28 1.93 -49.4 -0.423 19.84 21.51 02a58688o0176o
58688.320775  23.614  6.833     1    9 o  0   1.18 236.97569  44.65204   625.14   104.44 2.49 1.82 -53.3 -0.459 19.81 21.47 02a58688o0183o
58688.322147  20.833  0.608    17   10 o  0   1.29 236.97569  44.65204  4344.94 10241.01 2.26 1.91 -53.4 -0.429 19.85 21.49 02a58688o0186o
58688.326767 -23.266  4.889    -2    9 o  0   0.90 236.97569  44.65204   685.26   181.14 2.41 1.71 -56.6 -0.461 19.85 21.48 02a58688o0196o
58688.328144  20.849  0.618    17   10 o  0   0.86 236.97569  44.65204  4400.54 10319.12 2.22 1.84 -50.1 -0.435 19.83 21.50 02a58688o0199o
58688.336944  20.910  0.675    16   11 o  0   1.18 236.97569  44.65204   704.43    61.25 2.43 1.73 -51.0 -0.457 19.84 21.46 02a58688o0218o
58688.339688 -21.196  0.828   -12   10 o  0   1.31 236.97569  44.65204  4416.24 10200.28 2.21 1.91 -51.2 -0.428 19.83 21.49 02a58688o0224o
58690.320782 -21.756  1.632    -7   12 o  0   1.03 236.97569  44.65204  5959.62 10170.46 2.95 2.82 -51.0 -0.467 19.52 21.63 01a58690o0192o
58690.324007 -21.997  1.844    -6   11 o  0   1.20 236.97569  44.65204  5980.99 10209.15 2.85 2.77 -62.0 -0.475 19.53 21.62 01a58690o0199o
58690.325845  23.979 191.250     1  178 o  0   0.01 236.97569  44.65204  2291.03    37.41 3.60 3.11 -13.6 -0.375 19.49 21.62 01a58690o0203o
58690.329545 -23.153  5.727    -2   11 o  0   1.12 236.97569  44.65204  5918.07 10132.47 2.87 2.74 -54.7 -0.479 19.51 21.55 01a58690o0211o
58690.339724  22.934  4.385     2   11 o  0   1.20 236.97569  44.65204  5901.53 10251.03 2.91 2.84 -28.3 -0.459 19.50 21.57 01a58690o0233o
58690.343444  22.388  3.722     4   15 o  0   0.75 236.97569  44.65204  2220.63    74.49 3.49 3.02 -15.2 -0.396 19.54 21.68 01a58690o0241o
58692.247228 -20.296  0.913   -28   25 c  0   0.99 236.97569  44.65204  1336.90  3737.25 2.51 2.33 -55.6 -0.425 18.77 19.77 02a58692o0032c
58692.252435  22.627  3.696     3   12 c  0   0.93 236.97569  44.65204  1354.90  3775.90 2.67 2.47 -55.4 -0.406 19.35 20.87 02a58692o0043c
58692.255978  24.442 14.500     1    9 c  0   1.32 236.97569  44.65204  9310.32  6883.90 2.83 2.57 -62.1 -0.396 19.62 21.44 02a58692o0050c
58692.266585  22.214  1.750     5    8 c  0   1.09 236.97569  44.65204  9320.62  6770.68 2.79 2.52 -65.7 -0.395 19.77 21.98 02a58692o0071c
58694.318430  23.854 10.667     1   11 o  0   1.08 236.97569  44.65204  5958.23 10170.78 2.77 2.69 -29.2 -0.477 19.43 21.31 01a58694o0070o
58694.322161  20.757  0.712    18   13 o  0   0.94 236.97569  44.65204  5980.46 10209.86 2.77 2.69 -35.7 -0.475 19.45 21.30 01a58694o0078o
58694.322622 -20.177  7.287   -31  225 o  0   0.01 236.97569  44.65204  2290.81    36.44 3.55 3.05 -15.1 -0.382 19.51 21.37 01a58694o0079o
58694.329582  22.956  5.286     2   13 o  0   0.74 236.97569  44.65204  5918.01 10132.82 2.75 2.67 -39.5 -0.467 19.42 21.31 01a58694o0094o
58694.339812 -22.115  2.250    -5   12 o  0   1.11 236.97569  44.65204  5899.47 10251.35 2.85 2.79 -34.3 -0.473 19.43 21.32 01a58694o0116o
58694.340272 -22.920  6.091    -2   15 o  0   0.91 236.97569  44.65204  2220.76    74.29 3.50 3.01 -15.1 -0.390 19.46 21.36 01a58694o0117o
58696.323586  21.192  0.753    12    9 c  0   0.87 236.97569  44.65204  9242.88  6840.01 2.82 2.62 -65.0 -0.401 19.83 22.00 02a58696o0194c
58696.326459 -20.976  0.542   -15    8 c  0   0.94 236.97569  44.65204  9222.20  6800.25 2.80 2.60 -65.8 -0.401 19.83 21.99 02a58696o0200c
58696.332922  24.087  9.600     1    8 c  0   1.09 236.97569  44.65204  9277.41  6878.34 2.92 2.75 -66.2 -0.390 19.75 21.96 02a58696o0214c
58696.343650 -23.845  7.286    -1    8 c  0   1.38 236.97569  44.65204  9295.34  6762.99 2.73 2.56 -62.5 -0.406 19.85 21.97 02a58696o0237c
58700.354718 -21.869  1.250    -6    8 c  0   1.17 236.97569  44.65204  2963.95  8738.59 2.48 2.32 -43.5 -0.396 19.77 21.84 02a58700o0264c
58700.358191  23.862  8.000     1    8 c  0   1.04 236.97569  44.65204  2944.15  8693.26 2.49 2.41 -47.5 -0.387 19.76 21.85 02a58700o0271c
58700.363556  22.516  2.423     4    9 c  0   1.09 236.97569  44.65204  2999.72  8771.43 2.72 2.31 -48.6 -0.401 19.72 21.81 02a58700o0282c
58700.373649  22.732  3.045     3    9 c  0   1.05 236.97569  44.65204  3018.05  8650.20 2.63 2.28 -48.9 -0.403 19.71 21.72 02a58700o0303c
58704.284643  23.709 15.111     1   18 c  0   1.03 236.97569  44.65204  2971.74  8739.53 2.47 2.34 -42.7 -0.399 19.00 20.13 02a58704o0119c
58704.287947  20.546  1.574    22   35 c  0   1.23 236.97569  44.65204  2951.37  8701.21 2.46 2.33  41.9 -0.378 18.50 19.48 02a58704o0126c
58704.293473  23.257  7.800     2   14 c  0   1.20 236.97569  44.65204  3007.44  8776.48 2.45 2.35 -42.0 -0.392 19.23 20.35 02a58704o0138c
58704.305095  20.613  0.613    21   13 c  0   1.37 236.97569  44.65204  3023.51  8658.17 2.43 2.34 -47.1 -0.389 19.22 20.33 02a58704o0163c
58708.343873 -20.497  1.148   -23   26 c  0   1.25 236.97569  44.65204  9130.71  4907.39 2.73 2.43  32.5 -0.388 18.51 19.41 02a58708o0255c
58708.347589 -20.265  0.889   -28   25 c  0   1.38 236.97569  44.65204  9111.01  4866.93 2.76 2.37  33.8 -0.366 18.50 19.39 02a58708o0263c
58708.352746 -20.235  0.874   -29   26 c  0   1.14 236.97569  44.65204  9170.53  4944.56 2.82 2.38  31.4 -0.375 18.50 19.37 02a58708o0274c
58708.364469  20.640  1.448    20   29 c  0   0.95 236.97569  44.65204  9190.98  4831.03 2.71 2.38  30.7 -0.373 18.43 19.28 02a58708o0299c
58710.273211 -21.372  2.568   -10   26 o  0   1.20 236.97569  44.65204  1853.29  2144.34 3.60 3.07 -12.9 -0.377 18.52 19.53 01a58710o0078o
58710.276892  21.004  1.887    14   27 o  0   1.23 236.97569  44.65204  1873.71  2183.81 3.52 3.07 -12.0 -0.391 18.52 19.52 01a58710o0086o
58710.282084 -20.209  0.866   -30   26 o  0   1.06 236.97569  44.65204  1815.05  2103.67 3.37 2.92  -8.9 -0.404 18.69 19.57 01a58710o0097o
58710.293683 -21.446  2.674   -10   26 o  0   1.31 236.97569  44.65204  1798.94  2219.59 3.29 2.90 -10.0 -0.415 18.61 19.54 01a58710o0122o
58714.288931 -22.598  3.722    -3   12 o  0   0.84 236.97569  44.65204  8858.53  7817.12 2.95 2.72  -4.5 -0.437 19.38 21.26 01a58714o0150o
58714.291772  21.623  1.395     8   11 o  0   1.12 236.97569  44.65204  8879.53  7855.73 2.97 2.78  -2.9 -0.434 19.30 21.13 01a58714o0156o
58714.297872  21.305  1.138    11   12 o  0   1.32 236.97569  44.65204  8817.13  7780.58 2.97 2.75  -5.3 -0.440 19.26 20.85 01a58714o0169o
58714.307648  19.730  0.319    47   15 o  0   1.45 236.97569  44.65204  8797.56  7899.85 2.88 2.82 -35.8 -0.441 19.12 20.49 01a58714o0190o
58716.288872  21.889  1.300     6    8 o  0   1.42 236.97569  44.65204  2679.06   488.67 2.01 1.87  88.9 -0.451 19.74 21.27 02a58716o0144o
58716.292105  21.278  0.752    11    8 o  0   1.25 236.97569  44.65204  2658.21   448.66 2.05 1.88 -89.9 -0.443 19.77 21.27 02a58716o0151o
58716.298196  21.623  1.068     8    9 o  0   1.07 236.97569  44.65204  2718.87   525.74 2.12 1.80  58.1 -0.449 19.71 21.29 02a58716o0164o
58716.308562 -21.830  1.219    -7    8 o  0   1.11 236.97569  44.65204  2737.42   403.94 2.10 1.83  60.3 -0.436 19.69 21.24 02a58716o0186o
58720.256121  21.743  1.017     7    7 c  0   1.41 236.97569  44.65204  2679.67   491.07 2.49 2.30 -80.3 -0.400 19.78 21.62 02a58720o0078c
58720.259360  23.042  4.111     2    9 c  0   0.88 236.97569  44.65204  2659.89   451.62 2.49 2.29 -77.7 -0.396 19.76 21.63 02a58720o0085c
58720.264653  23.920  6.750     1    7 c  0   1.52 236.97569  44.65204  2721.08   527.81 2.46 2.28 -82.2 -0.406 19.78 21.62 02a58720o0096c
58720.274887 -21.052  0.560   -14    8 c  0   1.14 236.97569  44.65204  2739.63   407.08 2.52 2.32  74.7 -0.391 19.72 21.60 02a58720o0118c
58724.287246  21.454  0.797    10    8 c  0   1.55 236.97569  44.65204  5249.46  6480.71 2.58 2.31  32.1 -0.390 19.75 21.70 02a58724o0152c
58724.290462  21.605  0.984     8    8 c  0   1.02 236.97569  44.65204  5230.64  6444.62 2.59 2.35  35.4 -0.397 19.74 21.69 02a58724o0159c
58724.296036 -23.241  4.200    -2    8 c  0   1.42 236.97569  44.65204  5288.94  6519.35 2.45 2.27  31.7 -0.405 19.78 21.65 02a58724o0171c
58724.308095  21.437  0.961    10    9 c  0   0.94 236.97569  44.65204  5309.45  6399.82 2.51 2.28  35.1 -0.400 19.69 21.57 02a58724o0197c
58726.225216 -20.077  0.521   -34   18 o  0   1.26 236.97569  44.65204  7208.53  3933.19 2.67 2.25   1.9 -0.390 18.95 19.55 01a58726o0008o
58726.228467  22.547  3.926     4   14 o  0   0.98 236.97569  44.65204  7229.81  3971.46 2.76 2.32  -3.9 -0.391 19.18 20.19 01a58726o0015o
58726.235387 -23.167  5.400    -2   11 o  0   1.07 236.97569  44.65204  7174.18  3896.94 2.73 2.29 -10.9 -0.396 19.47 20.85 01a58726o0030o
58726.245232  23.230  4.529     2    8 o  0   1.09 236.97569  44.65204  7159.02  4013.45 2.42 2.14  -8.8 -0.401 19.62 21.07 01a58726o0051o
58728.230491  20.906  1.138    16   18 c  0   0.84 236.97569  44.65204  5272.48  6482.34 3.26 2.55  37.1 -0.354 18.97 20.21 02a58728o0015c
58728.233918 -21.922  1.949    -6   12 c  0   1.17 236.97569  44.65204  5252.75  6442.78 3.12 2.48  38.0 -0.365 19.35 20.88 02a58728o0022c
58728.239114  20.766  0.517    18    9 c  0   1.38 236.97569  44.65204  5308.09  6520.30 2.99 2.46  36.8 -0.376 19.61 21.44 02a58728o0033c
58728.249936  20.876  0.514    16    8 c  0   1.03 236.97569  44.65204  5323.24  6401.94 2.88 2.41  35.1 -0.384 19.68 21.61 02a58728o0056c
58732.259697 -20.420  0.471   -25   12 o  0   1.50 236.97569  44.65204  2493.39 10413.13 2.10 1.71 -53.0 -0.490 19.33 20.08 02a58732o0018o
58732.263638  21.677  1.987     8   15 o  0   0.84 236.97569  44.65204  2472.81 10371.95 2.21 1.70 -52.4 -0.492 19.17 19.91 02a58732o0026o
58732.269161 -21.232  1.437   -12   17 o  0   1.02 236.97569  44.65204  2527.59 10449.31 2.32 1.79 -51.8 -0.472 19.22 19.95 02a58732o0038o
58732.280300 -21.733  2.042    -7   15 o  0   1.29 236.97569  44.65204  2544.44 10330.87 2.19 1.70 -50.4 -0.479 19.09 19.94 02a58732o0062o
58732.282129 -20.783  1.081   -18   19 o  0   0.81 236.97569  44.65204  8791.62   212.15 2.11 1.62 -57.8 -0.442 19.20 19.98 02a58732o0066o
58732.284912 -20.758  0.806   -18   15 o  0   1.25 236.97569  44.65204  8770.81   172.46 2.12 1.62 -58.0 -0.436 19.22 20.04 02a58732o0072o
58732.291382 -20.625  0.780   -20   16 o  0   1.17 236.97569  44.65204  8832.40   253.50 2.14 1.67 -53.0 -0.467 19.18 19.97 02a58732o0086o
58732.303571  19.947  0.347    38   13 o  0   1.53 236.97569  44.65204  8853.80   131.11 2.19 1.63 -57.2 -0.411 19.22 20.01 02a58732o0112o
58736.216814 -19.738  2.217   -46  102 o  0   1.17 236.97569  44.65204  2504.11 10421.92 2.83 2.09 -48.5 -0.438 17.36 17.44 02a58736o0018o
58736.217272 -19.132  1.673   -81  135 o  0   0.98 236.97569  44.65204  2504.13 10421.55 3.07 2.14 -48.4 -0.413 17.24 17.37 02a58736o0019o
58736.218211  20.356  2.032    26   53 o  0   1.03 236.97569  44.65204  8806.22   218.19 2.48 1.81 -58.4 -0.451 17.89 17.99 02a58736o0021o
58740.282893  22.040  6.953     6   39 o  0   1.37 236.97569  44.65204  1417.38  6739.38 2.13 2.03  37.0 -0.431 18.04 18.37 02a58740o0140o
58740.285682 -20.132  1.537   -32   49 o  0   0.88 236.97569  44.65204  1399.39  6701.35 2.28 2.21 -42.0 -0.419 17.90 18.32 02a58740o0146o
58740.286139 -21.033  3.000   -14   42 o  0   1.19 236.97569  44.65204  1399.23  6701.27 2.28 2.23 -23.1 -0.415 17.96 18.33 02a58740o0147o
58746.250589 -20.617  0.463   -21   10 o  0   0.89 236.97569  44.65204  5680.35  1935.45 2.21 1.87 -20.5 -0.413 19.54 20.63 01a58746o0105o
58746.254275 -21.118  0.883   -13   11 o  0   0.65 236.97569  44.65204  5699.71  1974.32 2.22 1.88 -20.2 -0.414 19.50 20.60 01a58746o0113o
58746.260259  21.792  1.529     7   11 o  0   1.11 236.97569  44.65204  5643.47  1898.06 2.24 1.91 -17.6 -0.404 19.49 20.61 01a58746o0126o
58746.270904 -20.768  0.957   -18   17 o  0   0.82 236.97569  44.65204  5627.32  2015.95 2.33 1.97 -16.3 -0.411 19.08 20.27 01a58746o0149o
58748.266350  22.041  2.620     6   14 o  0   0.81 236.97569  44.65204  9707.87  2790.63 2.10 1.95   0.2 -0.450 19.38 20.72 02a58748o0111o
58748.269321 -23.050  5.905    -2   13 o  0   1.11 236.97569  44.65204  9688.54  2749.79 2.03 1.90  -0.5 -0.454 19.43 20.72 02a58748o0117o
58748.274781 -21.521  1.524    -9   14 o  0   1.05 236.97569  44.65204  9749.44  2823.78 2.04 1.86   9.3 -0.455 19.40 20.72 02a58748o0128o
58748.284729  22.300  3.900     4   17 o  0   0.64 236.97569  44.65204  9771.07  2709.13 2.00 1.84 -17.9 -0.463 19.40 20.72 02a58748o0148o
58756.236437 -20.324  0.463   -27   12 c  0   0.97 236.97569  44.65204  5730.92  2900.03 2.65 2.57  46.0 -0.380 19.31 20.88 02a58756o0087c
58756.239697  23.499  9.250     1   13 c  0   1.06 236.97569  44.65204  5711.01  2862.68 2.86 2.84  76.7 -0.370 19.25 20.86 02a58756o0094c
58756.245252  20.797  1.057    17   18 c  0   0.88 236.97569  44.65204  5772.32  2936.76 3.93 3.90  24.6 -0.322 18.87 20.82 02a58756o0106c
58756.256030  20.384  0.765    26   20 c  0   1.07 236.97569  44.65204  5792.15  2819.97 4.14 4.08  60.3 -0.338 18.82 20.80 02a58756o0129c
58762.228559  21.418  1.349    10   13 o  0   1.12 236.97569  44.65204  3399.97  4172.09 1.89 1.85 -44.2 -0.410 19.22 19.71 01a58762o0083o
58762.231513 -21.494  1.200    -9   11 o  0   1.03 236.97569  44.65204  3418.37  4212.45 1.90 1.85 -60.5 -0.414 19.20 19.71 01a58762o0089o
58762.237077 -22.159  2.391    -5   12 o  0   1.69 236.97569  44.65204  3361.34  4133.98 1.93 1.82 -88.7 -0.419 19.19 19.69 01a58762o0101o
58762.247496  21.004  1.280    14   18 o  0   0.57 236.97569  44.65204  3343.15  4251.28 1.97 1.84  89.6 -0.426 19.17 19.68 01a58762o0123o
58764.231900  20.304  0.865    27   24 o  0   0.69 236.97569  44.65204  6744.78  8528.44 2.24 1.90  39.8 -0.430 19.02 19.63 02a58764o0066o
58764.235789 -21.620  2.658    -8   22 o  0   0.92 236.97569  44.65204  6727.92  8486.42 2.27 1.88  38.3 -0.435 19.02 19.61 02a58764o0074o
58764.241077 -20.539  1.030   -22   23 o  0   0.87 236.97569  44.65204  6785.26  8566.34 2.27 1.90  39.2 -0.432 19.03 19.59 02a58764o0085o
58764.252471  21.317  2.466    11   27 o  0   1.11 236.97569  44.65204  6802.54  8453.33 2.43 1.99  39.2 -0.420 18.93 19.51 02a58764o0109o
58772.226643  24.218 19.667     1   15 o  0   1.18 236.97569  44.65204  7208.95  4464.83 2.22 2.20  21.2 -0.416 19.15 20.09 02a58772o0059o
